"[Minion|Minions] have 40% increased [CriticalDamageBonus|Critical Damage Bonus]","[Minion|召喚物]增加 40% [CriticalDamageBonus|暴擊傷害加成]"
"[Minion|Minions] have 40% increased [Critical|Critical Hit Chance]","增加 40%[Minion|召喚物]的[Critical|暴擊率]"
"[Minion|Minions] have 15% increased [CriticalDamageBonus|Critical Damage Bonus]","[Minion|召喚物]增加 15% [CriticalDamageBonus|暴擊傷害加成]"
"[Minion|Minions] [Reviving|Revive] 25% faster","[Minion|召喚物]的[Reviving|復甦]速度加快 25%"
"Minions have 20% increased Cooldown Recovery Rate","召喚物增加 20% 冷卻時間恢復速度"
"[Minion|Minions] have 8% increased maximum Life","[Minion|召喚物]增加 8% 最大生命"
"[Minion|Minions] have +7% to [Chaos] [Resistances|Resistance]","[Minion|召喚物] +7% [Chaos|混沌][Resistances|抗性]"
"[Minion|Minions] have 10% increased maximum Life","[Minion|召喚物]增加 10% 最大生命"
"[Minion|Minions] have 8% additional [Physical] Damage Reduction","[Minion|召喚物]有 8% 額外[Physical|物理]傷害減免"
"[Minion|Minions] have 12% increased maximum Life","[Minion|召喚物]增加 12% 最大生命"
"[Minion|Minions] [Reviving|Revive] 15% faster","[Minion|召喚物]的[Reviving|復甦]速度加快 15%"
"You gain 2% Life when one of your [Minion|Minions] is [Reviving|Revived]","你的其中一個[Minion|召喚物][Reviving|復甦]時，你獲得 2% 生命"
"[Minion|Minions] have +8% to all Elemental [Resistances]","[Minion|召喚物] +8% 全部元素[Resistances|抗性]"
"[Minion|Minions] [Reviving|Revive] 5% faster","[Minion|召喚物]的[Reviving|復甦]速度加快 5%"
"[Minion|Minions] have +20% to Fire [Resistances|Resistance]","[Minion|召喚物] +20% 火焰[Resistances|抗性]"
"[Minion|Minions] have 40% increased maximum Life","[Minion|召喚物]增加 40% 最大生命"
"Minions have 10% reduced Life Recovery rate","召喚物減少 10% 生命恢復率"
"[Minion|Minions] have +23% to [Chaos] [Resistances|Resistance]","[Minion|召喚物] +23% [Chaos|混沌][Resistances|抗性]"
"[Minion|Minions] have 20% additional [Physical] Damage Reduction","[Minion|召喚物]有 20% 額外[Physical|物理]傷害減免"
"[Minion|Minions] have +20% to all Elemental [Resistances]","[Minion|召喚物] +20% 全部元素[Resistances|抗性]"
"[Minion|Minions] have +5% to all [MaximumResistances|Maximum Elemental Resistances]","[Minion|召喚物] +5% 全部[MaximumResistances|最大元素抗性]"
"[Minion|Minions] gain 15% of their Maximum Life as Extra Maximum [EnergyShield|Energy Shield]","[Minion|召喚物]獲得相當於其最大生命 15% 的額外最大[EnergyShield|能量護盾]"
"[Minion|Minions] have +20% to Lightning [Resistances|Resistance]","[Minion|召喚物]具有 +20% 閃電[Resistances|抗性]"
"[Minion|Minions] have 12% additional [Physical] Damage Reduction","[Minion|召喚物]有 12% 額外[Physical|物理]傷害減免"
"[Minion|Minions] have +20% to Cold [Resistances|Resistance]","[Minion|召喚物]具有 +20% 冰冷[Resistances|抗性]"
"[Minion|Minions] have 20% increased maximum Life","[Minion|召喚物]增加 20% 最大生命"
"[Minion|Minions] have +13% to [Chaos] [Resistances|Resistance]","[Minion|召喚物] +13% [Chaos|混沌][Resistances|抗性]"
"[Minion|Minions] Regenerate 3% of Life per second","召喚物每秒回復 3% 生命"
"[Minion|Minions] [Recoup] 10% of Damage taken as Life","[Minion|召喚物]將承受傷害的 10% [Recoup|補償]為生命"
"[Minion|Minions] have +22% to all Elemental [Resistances]","[Minion|召喚物] +22% 全部元素[Resistances|抗性]"
"[Minion|Minions] have +3% to all [MaximumResistances|Maximum Elemental Resistances]","[Minion|召喚物] +3% 全部[MaximumResistances|最大元素抗性]"
"[Minion|Minions] gain 8% of [Physical|Physical] Damage as [Chaos|Chaos] Damage","召喚物獲得 8% 物理傷害的額外混沌傷害"
"10% increased [Spell] Damage","增加 10%[Spell|法術]傷害"
"Skills Supported by [Unleash] have 10% increased Seal gain frequency","被[Unleash|釋放]輔助的技能增加 10% 獲得封印的頻率"
"6% chance for [Spell] Skills to fire 2 additional [Projectile|Projectiles]","[Spell|法術]技能有 6% 機率發射額外 2 個[Projectile|投射物]"
"12% increased [Spell] Damage while wielding a [Melee] Weapon","使用[Melee|近戰]武器時，增加 12%[Spell|法術]傷害"
"Skills Supported by [Unleash] have 25% increased Seal gain frequency","被[Unleash|釋放]輔助的技能增加 25% 獲得封印的頻率"
"20% increased [Spell] Damage","增加 20%[Spell|法術]傷害"
"30% increased [Spell] Damage","增加 30%[Spell|法術]傷害"
"5% reduced Cast Speed","減少 5% 施放速度"
"32% increased [Spell] Damage while wielding a [Melee] Weapon","使用[Melee|近戰]武器時，增加 32%[Spell|法術]傷害"
"10% increased [Melee] Damage","增加 10% [Melee|近戰]傷害"
"3% increased [Melee] [Attack] Speed","增加 3%[Melee|近戰][Attack|攻擊]速度"
"15% increased [Melee] Damage with [HitDamage|Hits] at [CloseRange|Close Range]","[CloseRange|近距離]下增加 15% [Melee|近戰][HitDamage|擊中]傷害"
"12% increased [Melee] Damage","增加 12% [Melee|近戰]傷害"
"8% increased [Melee] Damage","增加 8% [Melee|近戰]傷害"
"8% increased [Accuracy] Rating with One Handed [Melee] Weapons","單手[Melee|近戰]武器增加 8% [Accuracy|命中]值"
"8% increased [Accuracy] Rating with Two Handed [Melee] Weapons","雙手[Melee|近戰]武器增加 8% [Accuracy|命中]值"
"10% increased [Melee] [Critical|Critical Hit Chance]","增加 10%[Melee|近戰]的[Critical|暴擊率]"
"+30 to [Accuracy|Accuracy] Rating","+30 [Accuracy|命中]值"
"8% increased [Melee] [Attack] Speed","增加 8%[Melee|近戰][Attack|攻擊]速度"
"30% increased [Attack] Damage against [Rarity|Rare or Unique] Enemies","增加 30%對[Rarity|稀有或傳奇]敵人的[Attack|攻擊]傷害"
"20% increased [Melee] Damage","增加 20% [Melee|近戰]傷害"
"25% increased [Melee|Melee Damage] against [Immobilised] Enemies","對[Immobilised|禁錮]敵人的[Melee|近戰傷害]增加 25%"
"40% increased [Melee] Damage with [HitDamage|Hits] at [CloseRange|Close Range]","[CloseRange|近距離]下增加 40% [Melee|近戰][HitDamage|擊中]傷害"
"+2 to [Melee] Strike Range","[Melee|近戰]打擊範圍 +2"
"10% increased [Accuracy] Rating with One Handed [Melee] Weapons","使用單手近戰武器時增加 10% 命中值"
"10% increased [Accuracy] Rating with Two Handed [Melee] Weapons","使用雙手近戰武器時增加 10% 命中值"
"15% increased [Melee] Damage","增加 15% [Melee|近戰]傷害"
"15% increased [Stun] Buildup with [Melee|Melee Damage]","增加 15%[Melee|近戰傷害]的[Stun|暈眩]累積"
"25% increased [Melee] Damage","增加 25% [Melee|近戰]傷害"
"20% increased [Melee] [Critical|Critical Hit Chance]","[Melee|近戰]的[Critical|暴擊機率]增加 20%"
"30% increased [Melee] Damage when on Full Life","滿血時增加 30% [Melee|近戰]傷害"
"16% increased [Attack] Speed if you haven't Attacked [Recently|Recently]","若你[Recently|近期]未攻擊，增加 16%[Attack|攻擊]速度"
"15% increased Area of Effect if you have [Stun|Stunned] an Enemy [Recently|Recently]","若近期有暈眩敵人，增加 15% 範圍效果"
"50% increased [Melee|Melee Damage] against [Immobilised] Enemies","增加 50%對[Immobilised|禁錮]敵人的[Melee|近戰傷害]"
"25% increased [Armour] if you've [HitDamage|Hit] an Enemy with a [Melee|Melee Attack] [Recently]","若你[Recently|近期]以[Melee|近戰攻擊][HitDamage|擊中]一個敵人，增加 25%[Armour|護甲值]"
"20% increased [Melee|Melee Damage] against [Immobilised] Enemies","增加 20%對[Immobilised|禁錮]敵人的[Melee|近戰傷害]"
"40% increased [Melee] Damage against [HeavyStun|Heavy Stunned] enemies","增加 40%對[HeavyStun|遭沉重暈眩]的敵人的[Melee|近戰]傷害"
"8% increased [Attack] Damage","增加 8%[Attack|攻擊]傷害"
"2% increased Movement Speed","增加 2% 移動速度"
"[Debuff|Debuffs] you inflict have 4% increased [SlowMagnitudeModifier|Slow Magnitude]","你施加的[Debuff|減益效果]增加 4% [Slow|緩速幅度]"
"[Attack|Attacks] have 25% chance to [Maim|Maim] on [HitDamage|Hit]","[Attack|攻擊][HitDamage|擊中]時有 25% 機率造成[Maim|癱瘓]"
"25% increased [Attack] Damage","增加 25%[Attack|攻擊]傷害"
"10% increased [Attack] Damage","增加 10%[Attack|攻擊]傷害"
"8% increased Skill Effect Duration","增加 8% 技能效果持續時間"
"16% increased [Attack] Damage","增加 16%[Attack|攻擊]傷害"
"16% increased Skill Effect Duration","增加 16% 技能效果持續時間"
"[Buff|Buffs] on you expire 10% slower","你身上的[Buff|增益效果]減緩 10% 失效"
"24% increased [Attack] Damage","增加 24%[Attack|攻擊]傷害"
"10% chance to [Blind] Enemies on [HitDamage|Hit] with [Attack|Attacks]","[Attack|攻擊][HitDamage|擊中]有 10% 機率[Blind|致盲]敵人"
"16% increased [Attack|Attack] Damage while you have an [Allies|Ally] in your [Presence|Presence]","當你的[Presence|存在範圍]中有一名[Allies|友方]時，增加 16%[Attack|攻擊]傷害"
"50% increased [Attack|Attack] Damage when on [LowLife|Low Life]","處於[LowLife|貧血狀態]時，[Attack|攻擊]傷害增加 50%"
"30% increased [Attack] Damage when on Full Life","滿血時增加 30% 攻擊傷害"
"6% increased [Attack] Damage","增加 6%[Attack|攻擊]傷害"
"[Allies|Allies] in your [Presence|Presence] have +100 to [Accuracy|Accuracy] Rating","處於你[Presence|存在範圍]中的[Allies|友方][Accuracy|命中]值 +100"
"35% increased [Attack|Attack] Damage while you have an [Allies|Ally] in your [Presence|Presence]","當你的[Presence|存在範圍]中有一名[Allies|友方]時，增加 35%[Attack|攻擊]傷害"
"10% increased [Attack|Attack] Damage while you have an [Allies|Ally] in your [Presence|Presence]","當你的[Presence|存在範圍]中有一名友方時，[Attack|攻擊]傷害增加 10%"
"Gain [Accuracy] Rating equal to your [Strength]",獲得相當於你的[Strength|力量]的[Accuracy|命中]值
"10% increased [Projectile] Damage","增加 10%[Projectile|投射物]傷害"
"Projectiles have 25% chance for an additional Projectile when [Fork|Forking]","投射物[Fork|分岔]時有 25% 機率發射 1 個額外投射物"
"[Projectile|Projectiles] have 5% chance to [Chain] an additional time from terrain","[Projectile|投射物]有 5% 機率從地形額外[Chain|連鎖]一次"
"15% chance to [Pierce|Pierce] an Enemy","有 15% 機率[Pierce|穿透]一個敵人"
"8% increased [Projectile] Speed","增加 8%[Projectile|投射物]速度"
"8% increased Area of Effect for [Attack|Attacks]","[Attack|攻擊]增加 8% 效果範圍"
"10% chance for [Projectile|Projectiles] to [Pierce|Pierce] Enemies within 3m distance of you","[Projectile|投射物]有 10% 機率[Pierce|穿透]你 3 公尺範圍內的敵人"
"15% increased [Projectile] Damage","增加 15%[Projectile|投射物]傷害"
"15% increased [Projectile] Speed","增加 15%[Projectile|投射物]速度"
"16% increased [Projectile] Damage","增加 16% 投射物傷害"
"40% increased [Accuracy] Rating at [CloseRange|Close Range]","近距離增加 40% 命中值"
"8% reduced [Attack] Speed","減少 8% 攻擊速度"
"40% increased [Projectile] Damage","增加 40%[Projectile|投射物]傷害"
"40% increased [Projectile|Projectile] [Stun|Stun Buildup]","增加 40%[Projectile|投射物][Stun|暈眩累積]"
"[Projectile|Projectiles] have 15% chance to [Chain] an additional time from terrain","[Projectile|投射物]有 15% 機率從地形額外[Chain|連鎖]一次"
"50% chance to [Pierce|Pierce] an Enemy","有 50% 機率[Pierce|穿透]一個敵人"
"Projectiles have 75% chance for an additional Projectile when [Fork|Forking]","投射物[Fork|分岔]時有 75% 機率發射 1 個額外投射物"
"20% increased [Projectile] Damage","增加 20%[Projectile|投射物]傷害"
"15% reduced [Projectile] Speed","減少 15% 投射物速度"
"25% chance for [Projectile|Projectiles] to [Pierce|Pierce] Enemies within 3m distance of you","[Projectile|投射物]有 25% 機率[Pierce|穿透]你 3 公尺範圍內的敵人"
"30% chance to [Pierce|Pierce] an Enemy","有 30% 機率[Pierce|穿透]一個敵人"
"[Projectile|Projectiles] have 10% chance to [Chain] an additional time from terrain","[Projectile|投射物]有 10% 機率從地形額外[Chain|連鎖]一次"
"25% increased chance to inflict [Ailments|Ailments] with [Projectile|Projectiles]","增加 25%[Projectile|投射物]造成[Ailments|異常狀態]的機率"
"12% increased [Fire] Damage","增加 12%[Fire|火焰]傷害"
"10% increased [Fire] Damage","增加 10%[Fire|火焰]傷害"
"6% increased [Fire] Damage","增加 6%[Fire|火焰]傷害"
"6% increased Area of Effect","增加 6% 範圍效果"
"14% increased Damage with [HitDamage|Hits] against [Burning|Burning] Enemies",對[Burning|燃燒]的敵人增加14%造成的[HitDamage|擊中]傷害
"12% increased chance to [Ignite]","增加 12% [Ignite|點燃]機率"
"6% increased [Critical|Critical Hit Chance]","增加 6% [Critical|暴擊率]"
"15% increased [BuffMagnitude|Magnitude] of [Ignite|Ignite] you inflict with [Critical|Critical Hits]","你以[Critical|暴擊]施加之[Ignite|點燃]的[BuffMagnitude|幅度]增加 15%"
"25% increased [CriticalDamageBonus|Critical Damage Bonus] against [Burning] Enemies","對[Burning|燃燒]敵人的[CriticalDamageBonus|暴擊傷害加成]增加 25%"
"10% chance to refresh [Ignite] Duration on [Critical|Critical Hit]","[Critical|暴擊]時有 10% 的機率刷新[Ignite|點燃]持續時間"
"25% increased [Fire] Damage","增加 25%[Fire|火焰]傷害"
"30% increased Damage with [HitDamage|Hits] against [Ignite|Ignited] Enemies","[HitDamage|擊中]對[Ignite|點燃]敵人增加 30% 傷害"
"18% increased [Fire] Damage","增加 18% 火焰傷害"
"30% increased chance to [Ignite]","增加 30% [Ignite|點燃]機率"
"15% increased [Fire] Damage","增加 15%[Fire|火焰]傷害"
"Damage [Penetration|Penetrates] 10% [Resistances|Fire Resistance]","傷害[Penetration|穿透] 10% [Resistances|火焰抗性]"
"30% increased [ElementalDamage|Elemental] Damage if you've [Ignite|Ignited] an Enemy [Recently]","若你[Recently|近期][Ignite|點燃]了一名敵人，增加 30%[ElementalDamage|元素]傷害"
"35% increased Damage with [HitDamage|Hits] against [Burning|Burning] Enemies",對[Burning|燃燒]的敵人增加35%造成的[HitDamage|擊中]傷害
"[Burning] Enemies you kill have a 5% chance to Explode, dealing a tenth of their maximum Life as [Fire] Damage","你擊殺燃燒的敵人有 5% 機率爆炸，造成十分之一它們最大生命的火焰傷害"
"+20% to [Resistances|Fire Resistance]","+20% [Resistances|火焰抗性]"
"[Gain] 8% of Damage as Extra [Fire] Damage","[Gain|獲得]相當於傷害 8% 的額外[Fire|火焰]傷害"
"[Gain] 12% of [Physical] Damage as Extra [Fire] Damage","[Gain|獲得]相當於 12% [Physical|物理]傷害的額外[Fire|火焰]傷害"
"30% increased Damage with [HitDamage|Hits] against [Burning|Burning] Enemies",對[Burning|燃燒]的敵人增加30%造成的[HitDamage|擊中]傷害
"40% increased Damage with [HitDamage|Hits] against [Ignite|Ignited] Enemies","[HitDamage|擊中]對[Ignite|點燃]敵人增加 40% 傷害"
"3% increased Cast Speed with [Cold] Skills","[Cold|冰冷]技能增加 3% 施放速度"
"10% increased [Cold] Damage","增加 10%[Cold|冰冷]傷害"
"12% increased [Cold] Damage","增加 12%[Cold|冰冷]傷害"
"8% increased [Cold] Damage","增加 8%[Cold|冰冷]傷害"
"8% increased [Fire] Damage","增加 8%[Fire|火焰]傷害"
"25% increased [Cold] Damage","增加 25%[Cold|冰冷]傷害"
"30% increased Damage with Hits against Chilled Enemies","擊中冰緩敵人增加 30% 傷害"
"50% increased Damage with Hits against [Frozen] Enemies","對[Frozen|冰凍]的敵人增加 50% 擊中傷害"
"20% increased [Freeze|Freeze] Buildup","增加 20% [Freeze|冰凍]累積"
"[HitDamage|Hits] ignore non-negative [ElementalDamage|Elemental] [Resistances] of [Frozen] Enemies",[HitDamage|擊中]無視[Frozen|被冰凍]敵人的非負值[ElementalDamage|元素][Resistances|抗性]
"18% increased [Cold] Damage","增加 18% 冰冷傷害"
"30% increased [Freeze|Freeze] Buildup","增加 30% [Freeze|冰凍]累積"
"8% increased Cast Speed with [Cold] Skills","[Cold|冰冷]技能增加 8% 施放速度"
"[Gain] 25% of [Cold] Damage as Extra [Fire] Damage against [Freeze|Frozen] Enemies","針對[Freeze|冰凍]的敵人時，[Gain|獲得]相當於 25% [Cold|冰冷]傷害的額外[Fire|火焰]傷害"
"30% increased [ElementalDamage|Elemental] Damage if you've [Chill|Chilled] an Enemy [Recently]","若你[Recently|近期][Chill|冰緩]了一名敵人，增加 30%[ElementalDamage|元素]傷害"
"+1 to Level of all [Cold] Skills","全部[Cold|冰冷]技能等級 +1"
"[Gain] 5% of Damage as Extra [Cold] Damage","[Gain|獲得]相當於傷害 5% 的額外[Cold|冰冷]傷害"
"12% increased [Lightning] Damage","增加 12%[Lightning|閃電]傷害"
"10% increased [Lightning] Damage","增加 10%[Lightning|閃電]傷害"
"3% increased [Attack] and Cast Speed with [Lightning|Lightning] Skills","[Lightning|閃電]技能增加 3% [Attack|攻擊]和施放速度"
"Damage [Penetration|Penetrates] 6% [Resistances|Lightning Resistance]","傷害[Penetration|穿透] 6% [Resistances|閃電抗性]"
"10% increased [BuffMagnitude|Magnitude] of [Shock|Shock] you inflict","增加 10%你所施加之[Shock|感電]的[BuffMagnitude|幅度]"
"2% increased [Lightning] Damage per 10 [Intelligence]","每 10 點[Intelligence|智慧]增加 2% [Lightning|閃電]傷害"
"15% increased [Shock] Duration","增加 15%[Shock|感電]持續時間"
"25% increased [Lightning] Damage","增加 25%[Lightning|閃電]傷害"
"30% increased Damage with Hits against Shocked Enemies","對感電的敵人增加 30% 擊中傷害"
"25% increased [BuffMagnitude|Magnitude] of [Shock|Shock] you inflict","增加 25%你所施加之[Shock|感電]的[BuffMagnitude|幅度]"
"25% increased [Shock] Duration","增加 25%[Shock|感電]持續時間"
"15% more Maximum [Lightning|Lightning Damage]","15% 更多最大[Lightning|閃電傷害]"
"30% increased chance to [Shock]","增加 30% [Shock|感電]機率"
"18% increased [Lightning] Damage","增加 18% 閃電傷害"
"Damage [Penetration|Penetrates] 15% [Resistances|Lightning Resistance]","傷害[Penetration|穿透] 15% [Resistances|閃電抗性]"
"50% increased [Shock|Shock] Chance against [Electrocute|Electrocuted] Enemies","增加 50%對[Electrocute|觸電]敵人的[Shock|感電]機率"
"50% increased [Electrocute|Electrocute Buildup] against [Shock|Shocked] Enemies","增加 50%對[Shock|受感電]的敵人的[Electrocute|觸電累積]"
"[Shock|Shocking] [HitDamage|Hits] have a 50% chance to also Shock enemies in a 1.5 metre radius","[Shock|感電][HitDamage|擊中]也有 50% 的機率感電 1.5 公尺範圍內的敵人"
"25% chance on [Consume|Consuming] a [Shock] on an Enemy to reapply it","有 25% 機率[Consume|消耗]敵人身上的一層[Shock|感電]來重新施加該效果"
"14% increased [Lightning] Damage","增加 14%[Lightning|閃電]傷害"
"8% increased [Attack] and Cast Speed with [Lightning|Lightning] Skills","[Lightning|閃電]技能增加 8% [Attack|攻擊]和施放速度"
"30% increased [ElementalDamage|Elemental] Damage if you've [Shock|Shocked] an Enemy [Recently]","若你[Recently|近期][Shock|感電]了一名敵人，增加 30%[ElementalDamage|元素]傷害"
"[Gain] 5% of Damage as Extra [Lightning] Damage","[Gain|獲得]相當於傷害 5% 的額外[Lightning|閃電]傷害"
"20% increased [BuffMagnitude|Magnitude] of [Shock|Shock] you inflict","增加 20%你所施加之[Shock|感電]的[BuffMagnitude|幅度]"
"25% increased Mana Regeneration Rate if you have [Shock|Shocked] an Enemy [Recently]","若你[Recently|近期][Shock|感電]過敵人，增加 25% 魔力回復率"
"8% increased [Lightning] Damage","增加 8%[Lightning|閃電]傷害"
"10% increased [Electrocute|Electrocute Buildup]","增加 10%[Electrocute|觸電累積]"
"5% increased [Chaos] Damage","增加 5%[Chaos|混沌]傷害"
"5% increased Skill Effect Duration","增加 5% 技能效果持續時間"
"7% increased [Chaos] Damage","增加 7%[Chaos|混沌]傷害"
"11% increased [Chaos] Damage","增加 11%[Chaos|混沌]傷害"
"10% increased Effect of [Withered|Withered]","增加 10% 凋零效果"
"[Gain] 11% of Damage as Extra [Chaos] Damage","[Gain|獲得]相當於傷害 11% 的額外[Chaos|混沌]傷害"
"+1 to Level of all [Chaos] Skills","全部[Chaos|混沌]技能等級 +1"
"29% increased [Chaos] Damage","增加 29%[Chaos|混沌]傷害"
"23% reduced [LightRadius|Light Radius]","減少 23%[LightRadius|光線範圍]"
"7% increased [Attributes]","增加 7% [Attributes|能力值]"
"-13% to [Resistances|Chaos Resistance]","-13% 混沌抗性"
"53% increased [Chaos] Damage","增加 53%[Chaos|混沌]傷害"
"[LifeLoss|Lose] 3% of Life and [EnergyShield|Energy Shield] when you use a Chaos Skill","當你使用混沌技能時，失去 3% 生命和能量護盾"
"25% increased [Physical] Damage","增加 25% [Physical|物理]傷害"
"[ArmourBreak|Break] 30% increased [Armour|Armour] on enemies affected by [Ailments]","對受[Ailments|異常狀態]影響敵人的[Armour|護甲值][ArmourBreak|破壞]增加 30%"
"Enemies you [Curse] have -3% to Chaos [Resistances|Resistance]","你所[Curse|詛咒]的敵人 -3% 混沌[Resistances|抗性]"
"23% increased [Chaos] Damage","增加 23%[Chaos|混沌]傷害"
"15% increased Skill Effect Duration","增加 15% 技能效果持續時間"
"20% increased Effect of [Withered|Withered]","增加 20% 凋零效果"
"Unwithered enemies are [Withered] for 8 seconds when they enter your [Presence]","未受凋零影響的敵人進入你的[Presence|存在範圍]時，會受到[Withered|凋零]影響，持續 8 秒"
"8% increased [Physical] Damage","增加 8% [Physical|物理]傷害"
"5% increased [Critical|Critical Hit Chance]","增加 5% [Critical|暴擊率]"
"15% increased [Daze|Daze Buildup]","[Daze|目眩累積]增加 15%"
"[Gain] 2% of [Physical|Physical] Damage as extra [Chaos|Chaos] Damage","獲得 2% 物理傷害的混沌傷害"
"10% increased [Critical|Critical Hit Chance] for [Spell|Spells]","增加 10% [Spell|法術][Critical|暴擊率]"
"15% increased [BuffMagnitude|Magnitude] of [DamagingAilments|Damaging Ailments] you inflict with [Critical|Critical Hits]","增加 15%你以[Critical|暴擊]施加之[DamagingAilments|傷害型異常狀態]的[BuffMagnitude|幅度]"
"[ArmourBreak|Break] [Armour] on [Critical|Critical Hit] with [Spell|Spells] equal to 5% of [Physical|Physical] Damage dealt","[Spell|法術][Critical|暴擊]時，[ArmourBreak|破壞]等同於 5% 造成的[Physical|物理]傷害的[Armour|護甲]"
"10% increased [CriticalDamageBonus|Critical Damage Bonus]","增加 10%[CriticalDamageBonus|暴擊傷害加成]"
"[ArmourBreak|Break] 20% increased [Armour|Armour]","增加 20%[Armour|護甲值][ArmourBreak|破壞]"
"30% increased [Daze|Daze Buildup]","[Daze|目眩累積]增加 30%"
"20% increased [Physical] Damage","增加 20% [Physical|物理]傷害"
"[ArmourBreak|Break] [Armour] on [Critical|Critical Hit] with [Spell|Spells] equal to 10% of [Physical|Physical] Damage dealt","[Spell|法術][Critical|暴擊]時，[ArmourBreak|破壞]等同於 10% 造成的[Physical|物理]傷害的[Armour|護甲]"
"[Gain] 6% of [Physical|Physical] Damage as extra [Chaos|Chaos] Damage","獲得 6% 物理傷害的混沌傷害"
"15% increased [Critical|Critical Hit Chance] for [Spell|Spells]","增加 15% [Spell|法術][Critical|暴擊率]"
"5% increased [Attack] and Cast Speed","增加 5% 攻擊與施放速度"
"Damage Penetrates 4% of Enemy Elemental Resistances","傷害穿透敵人 4% 的元素抗性"
"10% increased [ElementalDamage|Elemental Damage]","增加 10%[ElementalDamage|元素傷害]"
"3% increased [Attack] and Cast Speed with Elemental Skills","元素技能增加 3% [Attack|攻擊]和施放速度"
"8% increased [ElementalDamage|Elemental Damage]","增加 8%[ElementalDamage|元素傷害]"
"10% increased [Freeze|Freeze] Buildup","增加 10% [Freeze|冰凍]累積"
"10% increased chance to [Shock]","增加 10% [Shock|感電]機率"
"10% increased chance to [Ignite]","增加 10% [Ignite|點燃]機率"
"25% increased [BuffMagnitude|Magnitude] of [Chill] you inflict","增加 25%你所施加之[Chill|冰緩]的[BuffMagnitude|幅度]"
"40% increased [Chill|Chill] Duration on Enemies","增加 40%敵人身上的[Chill|冰緩]持續時間"
"40% increased [Shock] Duration","增加 40%[Shock|感電]持續時間"
"15% increased Damage for each type of [ElementalAilments|Elemental Ailment] on Enemy","每對敵人施加一種[ElementalAilments|元素異常狀態]，傷害增加 15%"
"40% increased Elemental Damage if you've dealt a [Critical|Critical Hit] [Recently]","若你[Recently|近期]造成[Critical|暴擊]，增加 40%元素傷害"
"10% increased [Exposure|Cold Exposure] Effect","[Exposure|冰冷曝曬]效果增加 10%"
"10% increased [Exposure|Fire Exposure] Effect","[Exposure|火焰曝曬]效果增加 10%"
"10% increased [Exposure|Lightning Exposure] Effect","[Exposure|閃電曝曬]效果增加 10%"
"30% increased [Exposure|Cold Exposure] Effect","[Exposure|冰冷曝曬]效果增加 30%"
"30% increased [Exposure|Fire Exposure] Effect","[Exposure|火焰曝曬]效果增加 30%"
"30% increased [Exposure|Lightning Exposure] Effect","[Exposure|閃電曝曬]效果增加 30%"
"30% increased [BuffMagnitude|Magnitude] of [NonDamagingAilments|Non-Damaging Ailments] you inflict","增加 30%你所施加之[NonDamagingAilments|非傷害型異常狀態]的[BuffMagnitude|幅度]"
"10% increased Duration of Elemental [Ailments] on Enemies","增加 10%敵人身上的元素[Ailments|異常狀態]持續時間"
"30% increased [ElementalDamage|Elemental Damage]","增加 30%[ElementalDamage|元素傷害]"
"10% increased Duration of [Ignite], [Shock] and [Chill] on Enemies","增加 10%敵人身上的[Ignite|點燃]、[Shock|感電]和[Chill|冰緩]持續時間"
"12% increased chance to [Shock]","增加 12% [Shock|感電]機率"
"12% increased [Freeze|Freeze] Buildup","增加 12% [Freeze|冰凍]累積"
"4% of Damage is taken from Mana before Life","生命值所受的 4% 傷害由魔力扣除"
"6% of Damage taken [Recoup|Recouped] as Mana","承受的 6% 傷害[Recoup|補償]為魔力"
"+30 to maximum Mana","+30 最大魔力"
"14% increased Mana Regeneration Rate","增加 14% 魔力回復率"
"+15 to [Intelligence]","+15 [Intelligence|智慧]"
"18% increased Mana Regeneration Rate","增加 18% 魔力回復率"
"15% reduced Mana Cost while not on [LowMana|Low Mana]","非貧魔時減少 15% 魔力消耗"
"16% increased Mana Regeneration Rate while not on [LowMana|Low Mana]","非處於[LowMana|貧魔狀態]時，增加 16%魔力回復率"
"3% increased [Spell] Damage per 100 maximum Mana","每 100 最大魔力增加 3% [Spell|法術]傷害"
"20% reduced Life Regeneration rate","減少 20% 生命回復率"
"20% of Damage taken [Recoup|Recouped] as Mana","承受的 20% 傷害[Recoup|補償]為魔力"
"15% increased [EnergyShield|Energy Shield] Recovery rate","增加 15% 能量護盾恢復率"
"16% increased Mana Regeneration Rate while stationary","站立時，增加 16% 魔力回復率"
"20% reduced Mana Regeneration Rate while moving","移動時減少 20% 魔力回復率"
"40% increased Mana Regeneration Rate while stationary","站立時，增加 40% 魔力回復率"
"8% reduced Mana Cost of Skills","減少 8% 技能魔力消耗"
"15% increased Mana Recovery rate","增加 15% 魔力恢復率"
"10% chance to Gain [ArcaneSurgeDuration|Arcane Surge] when you deal a [Critical|Critical Hit]","當你[Critical|暴擊]時，有 10% 機率獲得[ArcaneSurge|秘能波動]"
"15% increased [BuffEffect|effect] of [ArcaneSurge|Arcane Surge] on you","增加 15%你身上的[ArcaneSurge|秘能波動][BuffEffect|效果]"
"40% increased [BuffEffect|effect] of [ArcaneSurge|Arcane Surge] on you","增加 40%你身上的[ArcaneSurge|秘能波動][BuffEffect|效果]"
"5% chance to Gain [ArcaneSurgeDuration|Arcane Surge] when you deal a [Critical|Critical Hit]","當你[Critical|暴擊]時，有 5% 機率獲得[ArcaneSurge|秘能波動]"
